Date,AZUL4.SA,EMBR3.SA,FRAS3.SA,GOLL4.SA,JSLG3.SA,POMO4.SA,PORT3.SA,RAIL3.SA,RAPT4.SA,STBP3.SA,TGMA3.SA,TUPY3.SA
2023-02-03,-0.08199353203337711,-0.0030267019650910276,-0.007767011843860638,-0.07928989521658392,-0.021472346666975617,-0.016128873944553757,-0.01706163359058388,-0.01956526337389064,-0.011421383352711478,-0.010380551252298531,-0.0177514881351859,0.032015154450403926
2023-02-06,0.0,-0.0006071085842163093,-0.006849346820794078,-0.020565593821906702,0.0031348603390619623,0.006557442162140603,-0.021215023326814242,-0.02771614766332009,-0.007702070103402847,0.0023310262743734267,-0.016976938341391357,0.019343006643135263
2023-02-07,-0.03152361245815982,0.030984246766896817,0.003940847109622725,-0.023622025071121988,-0.015625070921953643,-0.0032574074386270135,-0.024630487868078088,0.009692056626553924,0.0051745682899928536,0.004651066119500502,-0.019498686302643287,0.000716123189215434
2023-02-08,-0.023508157234848115,-0.01944608741957843,0.012757578912364398,-0.05376345326492771,0.009523836671134989,0.032679877656652145,0.0,0.005081915327691977,0.020591987219928054,-0.02199071679619702,0.031249950658388093,0.015384475605327852
2023-02-09,-0.11851849170051698,-0.02343751792850446,-0.031007741880367146,-0.05539770860779125,-0.050314496747072224,-0.012658352013271146,-0.012121302946403234,-0.04550564229164822,-0.027742672259685075,-0.024852143846288643,-0.007713416057868905,-0.015151379575855994
2023-02-10,-0.07457983235368015,-0.007999967101050331,0.031000102275216657,-0.05413535764686528,0.0778146315016266,0.012820640189829646,-0.001022253640033166,0.03237204537411742,0.010376050243302792,0.030339857562522665,0.0,0.01323787442517843
2023-02-13,-0.04313281456772633,-0.007444192540812522,0.016488879209756613,-0.015898236127033005,0.03993847854890897,-0.022151981036319657,0.007164593530859076,-0.0017105042230182166,0.03209245870381916,-0.03769127981103815,0.004997284664439272,0.0042373399769823905
2023-02-14,-0.051008338031942047,0.01499992899738456,0.0,-0.05331178039669304,0.010339828847836241,0.025889947682834036,0.015243731799871707,-0.008566373295573193,-0.021144196026985584,-0.018359926762666512,0.016021902797189513,-0.0014064868958432175
2023-02-15,0.05124998092651367,0.011083780329173232,0.026717581634052134,0.037542625457196,0.04239763711125266,0.006309300512866045,0.014014197023672237,0.004032212864598872,0.015247750459805198,0.0012469343199228433,0.0005438714352903329,0.020774655064797365
2023-02-16,-0.04518431882705087,-0.010962276860543407,0.0037173386784135065,-0.018092127449790163,0.004207474307946102,-0.01567417876326538,-0.002961467306026755,0.02983366529680187,-0.0037547358257975505,-0.04109596346633859,0.017934854976393133,-0.004484378168899683
2023-02-17,-0.029887892789426163,0.01970449836297483,0.01759260716252653,-0.006700161349878941,0.0,0.04140127878852251,0.0,0.017270145112449287,-0.005025117432788662,0.019480518957123882,0.0005338131531560375,-0.010048502813795546
2023-02-22,-0.05648267771182314,-0.027777752156279645,-0.020018185059123894,-0.042158517240639015,-0.0013965660350301334,-0.018348632629399897,0.006930726454309033,-0.014238739941829892,-0.011363699692955032,0.08280257194275031,-0.034151436908928856,-0.026601279550260704
2023-02-23,-0.012244854002515959,-0.001863419299108604,0.0,-0.019366137324236643,0.0027971860600763954,-0.015576169162810127,-0.0167157529587435,-0.005000151019874499,0.00894001011483514,-0.031764631319345815,0.009392094767801673,-0.027687852477555785
2023-02-24,0.049586728006576486,0.0006223389751367492,-0.006499566115421906,0.014362642951623705,-0.016736375474934118,0.006328906032825765,-0.010000111272199796,0.005583555288813269,-0.008860794522181248,-0.019441343326758398,-0.009304704105060457,-0.004068156565172232
2023-02-27,-0.02887136397581569,0.0,0.008411323266145798,-0.010619458719785979,-0.017021324416038652,-0.015723114930207616,0.007070741130153824,0.0038867977534033926,0.00638576888066078,0.0049566815259443064,-0.009944935944118605,-0.005941242544877823
2023-02-28,-0.036486483438769146,0.03171646022209074,-0.009267937729217746,-0.010733442064713383,0.005771971458419678,0.009584713591993532,0.025075281196165866,-0.0066372206760475505,0.010152267538760196,-0.01233043197569228,-0.024553521958461277,0.014194886197647083
2023-03-01,-0.0336606232963772,0.01808312478384999,-0.03274074395234616,-0.054249580353137095,-0.032998521791470226,0.025316344061462548,-0.013698804894446082,-0.029509996771811764,-0.02135683063310434,-0.012484292162903143,0.0034325805281933963,-0.010312964621821408
2023-03-02,-0.014513774538514657,0.029011173160991,-0.03288217556604067,-0.032504794583932184,-0.02225521706196998,0.02160502089391425,-0.0019839933561366374,0.01950656090642422,-0.015404340182661902,-0.006321060041792559,-0.0376283623004352,-0.01674728578734097
2023-03-03,0.06627390453509352,0.0327964806220542,0.008000126067336577,0.013834026176475556,0.05007589612854013,0.006042183684652036,-0.005964147409698417,-0.004501967896341275,0.011734094442802379,0.007633429259188862,-0.03376772931489325,0.014004488552334271
2023-03-06,0.3798342661515419,0.002785470876687679,0.008928583288604575,0.23781671792898385,-0.010115546713964307,0.01501503630018619,0.0009997638556649147,0.020915862847953548,0.027061827127190963,0.030302954313728758,0.038013637606000295,-0.007838781423387009
2023-03-07,0.20120122872203638,0.012777659329597402,-0.006883020751248248,0.05669293526315977,0.0248175232009602,0.02018169380137902,0.005994163931805074,0.017164955777102975,0.006273596842209184,-0.006127401206389438,0.004134524527969363,-0.014296355491214774
2023-03-08,-0.001666704813639286,-0.004388280560469027,0.029702772402204314,0.07451564786251175,0.06695146491856252,0.0,0.0387289075806585,0.03429510001354186,0.031172032527315707,0.0061651777238118655,0.036470731267919554,0.011832020092757523
2023-03-09,0.18948251623554957,-0.009366473834718891,-0.017307520901295947,0.09153950678504219,0.025367217499085548,0.038575679402182095,-0.005736180402083901,0.004210418727388365,0.0048369396163023826,0.008578711561036512,0.03518728888924527,0.0030176847872254164
2023-03-10,-0.112982432047526,0.05672978022498465,-0.021526504182632578,-0.07115628347175751,-0.018229195142906773,-0.01142847704847294,-0.009615384615384581,-0.0031445740719789894,-0.03489785180732374,-0.018226150963783105,0.0032893653080861007,-0.022188801362819977
2023-03-13,-0.020569637802200225,-0.010526349638808052,-0.023999966217249646,-0.01504789799937778,-0.007957582350319292,-0.005780378857675794,-0.01165057273489245,-0.0031547045643276483,-0.01745642627115429,-0.0037127945699918508,-0.0054645123375927085,-0.0034615187873062725
2023-03-14,0.028271359011309283,0.03882986264719501,-0.011270378813853288,0.011111167036458314,-0.03342240287508069,-0.008720857661283499,-0.007858458536020962,-0.02056967985531888,-0.017766501141472824,-0.016149195990356247,-0.0241759005197687,-0.0331918500160554
2023-03-15,0.014925415623717964,-0.001024068793959776,-0.010362802691348705,-0.015109908014315887,0.017980601580536826,-0.01173035131312905,-0.021782155961153626,-0.00430791455602153,-0.02713175512191013,0.017676873547278982,0.027027250808334236,-0.014770403968533907
2023-03-16,0.03405569487500437,0.024602748198580437,-0.011518424777409608,0.018131117581258405,0.010869572237677927,-0.005934669157575012,0.031376506128605985,0.008653322953483311,-0.005312214030512186,0.002481338179273429,0.005482423634474154,-0.01418158762801558
2023-03-17,-0.028443123069318066,0.009004531062838383,-0.02542358549617163,-0.028767127761654576,-0.06720432626572492,-0.026865697644754882,0.0009812329275562526,0.006970493406590839,-0.004005247614804031,-0.01485133190437038,-0.019629400405360098,-0.0016439925543572098
2023-03-20,-0.013867438971454149,-0.010907322640165584,-0.030434699861290992,-0.002820871720180973,-0.07636887937057346,-0.00920246314057327,-0.020588336735889112,-0.014376898342069677,-0.012064340830853837,-0.023869395611948452,-0.0717462579377468,-0.01564426749859882
2023-03-21,0.01093745215330344,0.016541358564479136,0.01569513871921724,-0.01555871723388591,0.01560069626837235,-0.012383798634980514,-0.002001754910808118,0.0032412999665638598,-0.02170966854400258,-0.04118414439675622,0.014379950487837245,-0.010037673340027475
2023-03-22,-0.05100462664717953,-0.004930982253547822,0.001103514101834735,-0.04454022141960723,0.01382480179031087,0.025078247278388588,0.0070209840380528465,-0.008077393808923139,0.013869639304969539,0.04161071164128893,0.0076785492498996355,0.04140253373050662
2023-03-23,-0.08876222933957356,0.01783950238243226,-0.0011022977007775214,-0.10075188972714233,-0.04545451635398434,-0.006116157527985111,-0.013944178952628783,-0.032030402269387914,-0.024623798733832136,-0.027061857113036103,-0.0017584077518715269,-0.02271798268183145
2023-03-24,0.04378916382190745,-0.0019475187796453852,0.0,0.05351173422085642,0.003174668115264012,0.0030768975541310972,0.00909069338108015,0.01794716002875929,0.02664805060856623,0.04105974190638895,0.03875515404127694,0.0236612242899783
2023-03-27,-0.029109601344550096,-0.002438985772350133,0.0055185936498884924,-0.011111138022554812,0.031645462775018895,-0.0030674592961255076,0.0,0.009917435393916874,0.015027279085306322,0.005089110763765392,0.020350333900994944,0.020681322431034044
2023-03-28,0.03703704326653812,0.006845987821657573,0.014269889342981568,0.027287331584828323,0.004601280792431384,-0.015384573285164738,0.013013207059561216,0.01091112543410877,0.010767142289649367,0.025316400006442086,0.006094186130650714,-0.05005956448880855
2023-03-29,-0.006802714468455484,0.022340920947724552,-0.004328849914810751,-0.00937499091960503,-0.022900707343465165,0.00624986103892855,-0.008893291936296288,0.00917424041147985,-0.009320872866928287,-0.011111263504817392,-0.02147560861074871,-0.010455935981243947
2023-03-30,0.0376711959663496,-0.0033254717366195674,0.004347670327136122,0.05520503094778384,0.0343749579626238,0.02173921111702537,0.010966863746584732,0.018716584424495863,0.012096771379256577,0.018726515727827797,0.027011774438400638,0.02958584241185891
2023-03-31,-0.007425755234133691,-0.009056137202694603,0.005411424663687825,-0.0014948025106581442,-0.0030212097429007656,-0.03343462709055123,-0.05128159937803001,-0.010498525966557093,-0.0026560725351369996,-0.004901860117791257,0.0005478531484552907,-0.00574715233081069
2023-04-03,-0.04156276068981335,-0.006253071984165692,-0.01291698485723336,-0.03892211956977576,-0.01515142542478487,-0.003144453185105811,0.0031183505759777574,0.00636577837240293,-0.014647095811442967,0.06527088833065031,-0.022453357791342388,0.003715916000394781
2023-04-04,-0.027753660211209508,0.007260383858995301,0.019628912787294173,-0.03426795395862481,0.018461508708714103,0.022081831136638197,0.025906676006225204,0.012651657664113358,0.0,-0.006936273347374011,0.001120389671424027,0.007815698694887185
2023-04-05,-0.036574473328894186,-0.052378697082593795,-0.019251035882883905,-0.019354820846890552,-0.01963750429740696,-0.01234566206845622,0.007070741130153824,-0.029151473327465593,-0.022973021998337062,0.0011641924656595748,0.0016788332944457363,-0.02612232987637997
2023-04-06,-0.0037037001061669406,-0.0035496590150805307,-0.013086353693103292,-0.003289470588401344,0.006163372964104408,0.01249998262986618,-0.0070210967724261275,0.0005362331733311798,-0.009681847276120426,0.004651066119500502,0.004469105125236794,-0.016345433408517462
2023-04-10,0.0027880792131087517,0.011704824122536595,0.0077348429729229284,0.0016502028013631875,-0.004594153206221363,0.027777718209416324,0.026262558143733017,-0.0037511904232025994,0.009776501874160681,-0.011573978295899345,-0.0016683693603745109,0.000426103971019387
2023-04-11,0.1380908041136153,0.031187128533719743,0.029605304393814924,0.17133442050107495,0.0461538124006422,0.012011996222261567,0.00492142610841606,0.02420653579056342,0.04979259340550746,0.002341871697931097,0.02841225720175844,0.031090233240907983
2023-04-12,-0.01058632876773391,-0.014146341009086516,-0.014909437400644099,-0.008438810359049032,0.03235298069822745,0.011869585723608411,-0.009794428408818168,0.014705716556501214,0.003952476958308582,0.035046654772951324,0.03466944006631678,-0.025196086205038992
2023-04-13,-0.014814761905584173,0.0029689314633707387,-0.005405461981829007,0.0028368766504145437,0.037037039823652806,0.011730106806858931,-0.013847631253385173,-0.004140681405634394,0.009186388104095888,0.02031609761236841,-0.003243224761677599,0.006355804113312935
2023-04-14,-0.03341692257989215,0.009866735164598017,0.005434839801754743,-0.0070721625913502395,0.010988944815638169,0.0028986072313894606,0.004011878144513981,0.0025987383455348123,0.009102766557676167,-0.011061923511298866,0.008134595782052445,0.004210532611035767
2023-04-17,-0.015557420591980398,-0.0019540854283243148,-0.0032433217279841386,-0.0028490001397227793,0.023097832034699284,-0.00867052812435487,0.005994163931805074,0.021254565358334476,0.012886609838210328,-0.006711478353148004,0.011296480969023026,-0.008385756719934134
2023-04-18,-0.02370504386524941,0.007831645417487376,-0.016269040330266993,-0.015714304787772027,-0.023904380234492928,0.011661791280310307,-0.007944634561766528,-0.004060911741235684,0.008905754832800428,-0.03153143834195615,-0.011702237513197877,-0.006342367742673383
2023-04-19,-0.037769791422334054,0.008256415211529644,-0.024255773038640793,-0.04934683343095003,-0.04081629866631098,-0.02881852412768693,-0.011010777096512547,-0.015800362357703435,-0.025220575427825298,-0.036679395130467696,-0.028525402347673756,-0.014893591691369612
2023-04-20,0.0018692016934760414,-0.02456650708198227,0.015819167090192376,0.0030534321136057585,0.052482254626121216,0.035608427292880496,0.017206397708392274,0.020578757222881272,0.05045274617556883,0.02303010198409461,0.007756250724632041,-0.0025918705197015557
2023-04-24,-0.009328393561453097,-0.002962878314086037,0.004449572995429474,0.0076103063304884255,-0.02291112776784776,-0.0028653055542858796,0.001990139332120666,0.0056009172392710305,-0.013546823467628921,-0.02369664984105624,0.009895675534301818,-0.03118243040147861
2023-04-25,-0.02919015718295026,-0.018326009253032738,0.0,-0.03172206069143113,-0.013793022055284876,-0.005747158106465422,-0.004965187323229925,-0.0025315812431776497,-0.0012484536140618951,-0.013349510739958825,-0.020141570306573264,-0.006258410574976447
2023-04-26,-0.04170710840686542,-0.008072583992722593,-0.002214816940555142,-0.06396253622028358,0.022377562351261426,0.014450826657713245,-0.004990075598198307,-0.010152431601549217,-0.0012499492899785691,0.0049201790820205815,0.014444423052683675,-0.004048560263429368
2023-04-27,0.03238863270421399,-0.023906437010313364,0.011098666216730058,0.015000025431315178,-0.024623729371995418,0.008546937487944772,0.01604807624992266,-0.0015384430832963147,0.01627032694160402,0.009791951942810462,0.012595980142765972,-0.010388249046587084
2023-04-28,0.06470586860331129,0.011985398075562648,0.02963780165671226,0.09031193762187151,0.00981761290021499,0.014124255861429624,0.01853749161466811,0.011813177616523118,0.017241510517244096,0.025454370560689332,0.018929069275572585,0.017799889322227314
2023-05-02,-0.008287219314803473,-0.010298694587615675,-0.008528808294684165,-0.016566213688113618,-0.004166641908455393,0.022284249360450037,0.011999996514098887,-0.001015283755267049,0.0072638152050710225,-0.0011819729941197066,-0.013800463176382283,0.0009950661664475113
2023-05-03,0.049210743773844046,-0.024973967962066412,-0.0010752579805151097,0.05972432679248585,0.04741981645434312,0.05177106454859204,-0.013833916362055776,0.01321139171540242,0.03966341030333953,0.005917224249852859,0.03175460206834657,0.010194519397372037
2023-05-04,0.0026548435809574666,-0.09711847416256858,-0.007535018701179341,-0.014450853111279693,-0.03994678019924092,0.0,-0.00801617468449678,-0.002006127472114927,0.0034683074737569264,0.012372489166064593,-0.03755864232380102,-0.014678792438914456
2023-05-05,0.02647839300573729,-0.02482266342324002,0.022776790513805656,0.020527839143952953,0.04715681323271492,0.049222966364002696,0.019191933307489917,0.05276388977635471,0.023041374856153762,0.02677524856697633,0.023848159377653833,0.04934828475264985
2023-05-08,0.007738620094778659,-0.00606062569726129,0.01590651749443861,0.00862068138659322,0.035761514165482344,0.05925910218942243,0.0,-0.018615813650235125,0.01576594461932146,-0.04648526140544773,-0.00317632473224172,0.02972485986297957
2023-05-09,0.004266227781199561,0.0030488486370290335,0.01252607695513186,0.012820534591513333,0.015345312418316936,0.002331047785313567,0.011893068510785643,-0.0034046608418298874,0.01662966720286252,0.02021398468343638,0.005841857225066693,-0.021973313483739876
2023-05-10,0.04418007509475963,0.02188445226482938,0.09278352485844654,0.025316431077146984,-0.007556696342925884,-0.009302377287840558,0.010773623108091712,0.0,0.037077275837645196,0.02564105698522412,0.018479448364070228,-0.012334699934853366
2023-05-11,0.05532956121126409,0.016061863138414845,0.020754507248793352,0.027434816229312986,0.015228402579130274,0.04225343199613407,-0.007751971533494717,0.017081558364715033,0.03995784680151693,0.036363603220918916,0.016070437086446843,0.06467438424161887
2023-05-12,-0.00848115713853892,0.02751748592970804,0.009242338253607096,-0.016021347026178523,-0.019999947182482547,0.013513527893465715,-0.0029295274086554857,0.0004798726428367761,0.020222468363867874,-0.01644731167549074,0.0005101724939207131,-0.017595291814976988
2023-05-15,-0.007776005479400494,0.005698133397854743,0.008241675064973863,0.04070558960559678,0.012755092932214884,-0.033333368330940805,0.011752965795130965,0.0067146110969247275,0.0029731718739547386,0.015607549003275656,0.0,0.0025585442896189914
2023-05-16,-0.03134800666376181,0.011331480920166115,0.01816530953675466,-0.031290775171841645,-0.017632202772427275,-0.004597663549700148,-0.005808219097185652,-0.012863303527842929,-0.013833945853818475,-0.01646536537060561,0.0,0.002126797031988481
2023-05-17,0.14886733039623246,0.01400559295267434,-0.017841218284111116,0.09017504288165212,0.008974237174604438,0.05311785999153651,0.022395409438005442,0.004826228933675125,0.01503023216705901,0.02901791524148578,0.02702707030648166,0.012733523582044937
2023-05-18,0.02112677427918852,-0.001105081359452642,0.014532285048545646,-0.014814858857385205,0.008894617908199454,0.00657907567966598,0.0,0.012007764849698788,0.007897423710540474,0.022776490873979593,0.01142002065270753,0.03227142249257087
2023-05-19,-0.02896552250303075,-0.003318489331232133,0.03222923022477886,-0.026315794191107633,0.021410517683490227,0.03050095371488637,0.010476066177340204,0.005220693108474395,0.01665022394749549,0.016967241086925045,0.025036700953189772,0.004872187747367196
2023-05-22,0.09374997883357783,0.0005548877430414656,0.0,0.03732309387414001,-0.023427858238562416,-0.02114141513732115,0.006597668023127667,-0.0023608464611563074,-0.001926804057594378,0.022940522835786847,-0.004310293430605294,0.014545441707020323
2023-05-23,-0.030519436688099533,-0.01497503701612446,0.006071057537614166,-0.031017427273167253,-0.005050475074232952,0.008639055136921758,-0.016853927427041726,-0.00567896669469925,0.0019305237986830814,0.003058218795564782,-0.00192388298104762,-0.005575545946469029
2023-05-24,-0.01607506496227462,-0.020833346771635952,0.013793142638263367,-0.026888609434769672,-0.010152223701216934,0.0,-0.009523875724310016,-0.012375068146377566,0.0,-0.005081616413858625,-0.0009641200126733196,-0.007609083273897976
2023-05-25,0.06194695895714131,0.039677939671165285,-0.01360548030771691,0.027631584313437596,0.006410217778117566,-0.02997851727158285,0.025961479744117222,0.01156622136507246,0.013487528351023625,0.031665151248940315,0.04679223250714881,0.008878204027583436
2023-05-26,0.027564121452622103,0.022123966232596937,0.03879315817648088,0.06658130406355012,-0.006369388610013904,0.015452471049930416,0.0,0.00047644334377117126,0.015209000479190049,-0.004950497771139761,0.009677544726536702,0.04479987576834432
2023-05-29,0.0168433274391544,0.017857045074171296,0.009958491257248347,-0.014405748698457788,0.10128198261233923,-0.041304308029104786,0.015932603183457905,-0.011904744903831754,0.001872680481793676,0.002985125387728438,0.028753953053019643,-0.025650702356779798
2023-05-30,-0.015337424030768432,0.003721487803380219,-0.005751875512230442,-0.02070646473861837,-0.03608850567871302,-0.0022676178536431557,-0.012915259680942759,0.0028914349009461215,-0.0037383602093893353,-0.01587299935690034,-0.0004437277750499735,-0.02396866590574631
2023-05-31,0.04984431043223503,0.0074152782339815815,-0.00413218989976849,0.034825837599464116,-0.013285009131753345,0.05000002842385731,0.015888136766254002,0.00048056447206645814,0.00938096996832849,0.003024244770651885,-0.005770026268119954,0.024959721445612315
2023-06-01,0.059347179665332206,0.023133517565739004,0.0265560051773317,0.05769236941309597,0.02815173664578241,0.03246744340494345,-0.023919267086991103,0.05523539181233761,0.01858728093996076,0.032160582354783473,0.012946328347221092,-0.007855371408160838
2023-06-02,0.028011203883169467,0.0015415797778328688,0.0032335971711936473,0.012499960715121272,0.002381001186256393,0.002096593629650867,0.02167774406161116,0.030040967188938117,0.005474514804140185,-0.006815865129530141,0.007492417574954668,-0.0035630656860961007
2023-06-05,-0.0038146971863229906,-0.002052243302069212,0.0008057936806320498,0.007856307073287994,0.016627104757647615,0.012552312445876401,0.0,-0.0026513158336475273,0.007259515987031673,-0.012744971906647917,0.01968499803613155,-0.0019862836492403613
2023-06-06,0.10503282298542826,0.005141306412497215,0.020934016182011073,0.08685976908761184,0.019859755922611244,0.022727254456659463,-0.005535053867262052,0.015950361142424985,0.013513479375928394,-0.014895797364171681,0.007721914840119748,0.01632151559474382
2023-06-07,-0.03514856262401311,-0.015856780540895454,-0.018927497836105478,-0.015368910726119345,0.030927893681542473,0.014141239692176732,-0.01669748257428383,-0.01569994140706743,0.04711118447058671,-0.005040387219757747,-0.027671358738118546,0.011750952754073563
2023-06-09,0.006157046723583193,0.014033359607903861,-0.0024115514032526653,0.0728408728353156,-0.005555580986211006,0.009960133114760295,-0.007547201223518263,-0.007532090377643574,0.0084889719800183,-0.05268500774049645,0.0,-0.0054200491800333594
2023-06-12,-0.020397833423205336,0.008200850823960382,-0.011281277517866672,0.021338438836132623,-0.02234635354947878,-0.013806538527909251,0.14068432757030314,0.004464172153387347,-0.006733995254706193,0.0,-0.015761731587719208,0.014013059699981678
2023-06-13,-0.04424771028792729,0.020843944004195647,-0.01140991291743465,-0.050332359583227126,-0.005714372291895087,0.0,0.004166650402154026,0.0035555721424200826,-0.009322138915967226,-0.02032082943249036,-0.028024873570723585,-0.0222647784807245
2023-06-14,0.08660131262149484,0.01593621141507362,0.01896123293143881,0.11800003051757812,0.0011494792283566202,0.021999872155814337,0.06141080278604494,0.01638628076982096,0.0213858653380683,0.037117954372247075,0.016933616785300254,0.04043973917687449
2023-06-15,0.005012454651473375,0.007352918466203118,-0.006472593847360986,-0.005366763683264164,-0.0045923345712602925,0.009784709842176165,0.010164287399465621,0.0004356664939448862,-0.004187565061039122,0.010526451829270256,-0.0027004057725350528,-0.0045282979761072095
2023-06-16,0.027930244119705794,-0.020437930704810037,0.0293162578830255,0.01978419687886057,0.03806223694045885,0.0058140674730431385,0.0,-0.04747384722959358,-0.0058874539338436005,0.05104152253426841,0.010830465959035696,-0.001516298911996783
2023-06-19,0.03930128296723834,0.003477455723688294,-0.008702687458529534,0.027336813207329502,0.006666744132355573,0.0019268198305113504,0.030185621013344655,0.011888349127146425,0.0050762879757300094,-0.013874973049845196,0.0013393029696577852,0.0026575132468880103
